"externalsessionid";"timestamp";"eventdate";"ordernumber";"pricecents";"totalcents";"quantity";"product_id"
45482;1461474679748;"2016-04-24";86887;2385;2385;1;591097
95895;1460438178328;"2016-04-12";13034;5997;5997;1;591253
5973;1464516987419;"2016-05-29";20303;1607;1607;1;591328
50386;1459568184523;"2016-04-02";49714;249;249;1;591531
26778;1458034337767;"2016-03-15";84847;372;372;1;591540
26778;1458121591271;"2016-03-16";84847;372;372;1;591540
82374;1459445171423;"2016-03-31";68334;372;372;1;591540
82374;1459011339218;"2016-03-26";68334;372;372;1;591540
82374;1459145847744;"2016-03-28";68334;372;372;1;591540
82374;1459094979823;"2016-03-27";68334;372;372;1;591540
82374;1459267166097;"2016-03-29";68334;372;372;1;591540
66732;1458045802239;"2016-03-15";46199;803;803;1;591768
88615;1462285086757;"2016-05-03";39583;553;553;1;591879
32889;1464322193432;"2016-05-27";87755;380;380;1;591913
59398;1457031152055;"2016-03-03";27121;340;340;1;591945
32345;1459746963982;"2016-04-04";33201;282;282;1;592249
104;1464546969289;"2016-05-29";73771;282;282;1;592249
19585;1452652240000;"2016-01-13";42764;1060;1060;1;592254
69995;1456662951612;"2016-02-28";47580;750;750;1;593131
94631;1463416619340;"2016-05-16";82420;1053;1053;1;593160
95895;1460461072893;"2016-04-12";38286;3591;3591;1;593569
18523;1461052067122;"2016-04-19";18308;3591;3591;1;593569
67311;1461145962525;"2016-04-20";68881;317;317;1;593668
30127;1455205544284;"2016-02-11";45677;232;232;1;593828
28861;1464094929262;"2016-05-24";76441;388;388;1;594064
44534;1458445274598;"2016-03-20";10591;1218;1218;1;594656
19666;1463815088341;"2016-05-21";10463;1152;1152;1;594910
22155;1456854182923;"2016-03-01";52589;2856;5712;2;595143
97086;1462627992335;"2016-05-07";68235;2165;2165;1;595149
89166;1459420165553;"2016-03-31";16896;247;988;4;595169
90376;1458883696883;"2016-03-25";81452;182;182;1;595257
2324;1457769669287;"2016-03-12";48328;1585;1585;1;595417
8340;1460107002307;"2016-04-08";70221;1585;1585;1;595417
69465;1461601907947;"2016-04-25";45433;1585;1585;1;595417
53714;1463113537480;"2016-05-13";97791;1585;1585;1;595417
80282;1462874556084;"2016-05-10";69742;699;699;1;595489
62078;1460787004942;"2016-04-16";62838;3566;3566;1;595556
76054;1456428292475;"2016-02-25";60463;750;750;1;595753
86180;1461948232777;"2016-04-29";17253;278;278;1;595852
24151;1461039401689;"2016-04-19";87306;3169;3169;1;596075
9550;1463950564867;"2016-05-22";47900;3902;3902;1;596582
44265;1455893842171;"2016-02-19";64183;653;653;1;596588
82051;1455517464868;"2016-02-15";54034;2539;2539;1;596750
55677;1455955119151;"2016-02-20";18444;704;704;1;596892
59177;1457762067210;"2016-03-12";62620;1520;1520;1;597220
79781;1456901830888;"2016-03-02";22907;1144;1144;1;597438
7201;1456432046986;"2016-02-25";14710;537;537;1;597694
82106;1461576363772;"2016-04-25";95526;1075;1075;1;597803
63563;1455460535485;"2016-02-14";59824;413;413;1;598077
20937;1463939256105;"2016-05-22";41108;849;849;1;598713
45444;1460626742793;"2016-04-14";46231;176;176;1;598721
79568;1460314452236;"2016-04-10";2093;3373;3373;1;598866
34230;1460210994686;"2016-04-09";55095;6383;6383;1;599074
14944;1455008627344;"2016-02-09";43980;385;385;1;599741
37601;1464279173235;"2016-05-26";36696;1269;1269;1;599796
50156;1457187477289;"2016-03-05";55711;338;338;1;600367
91355;1459765447511;"2016-04-04";6948;750;3000;4;600483
69983;1451935988074;"2016-01-04";79761;2353;2353;1;600496
69983;1451943398209;"2016-01-05";79761;2353;2353;1;600496
256;1459248976019;"2016-03-29";36455;1820;1820;1;600570
39000;1460107751174;"2016-04-08";93225;1820;1820;1;600570
25232;1464153870172;"2016-05-25";14234;1820;1820;1;600570
83899;1464239518682;"2016-05-26";33049;1820;1820;1;600570
74080;1460737861652;"2016-04-15";93332;498;498;1;600919
21383;1462704907990;"2016-05-08";63549;116;116;1;601193
22088;1463043172242;"2016-05-12";77068;116;116;1;601193
97802;1463243385243;"2016-05-14";23346;630;630;1;601383
36761;1451845282608;"2016-01-03";44778;4182;4182;1;601729
55425;1461782382675;"2016-04-27";32747;393;393;1;602244
57570;1440180472397;"2015-08-21";4185;1053;1053;1;602399
48672;1455381009533;"2016-02-13";99388;229;229;1;602448
438;1455596128518;"2016-02-16";43310;541;541;1;602522
81004;1462211935047;"2016-05-02";32905;1261;1261;1;602672
76388;1463891890228;"2016-05-22";82180;1261;1261;1;602672
29025;1462180256895;"2016-05-02";48135;239;239;1;602884
91435;1461651242687;"2016-04-26";61707;239;239;1;602884
68933;1456475499223;"2016-02-26";41367;1448;1448;1;602954
58097;1455173179239;"2016-02-11";72563;280;280;1;603479
75301;1452583256544;"2016-01-12";5426;815;815;1;603844
7769;1455362333241;"2016-02-13";58251;410;410;1;604216
10231;1461500577061;"2016-04-24";47528;410;410;1;604216
22005;1464603815688;"2016-05-30";56725;410;410;1;604216
90868;1456552911685;"2016-02-27";22615;380;380;1;604282
71549;1458829478211;"2016-03-24";91905;383;383;1;604344
57033;1458393284585;"2016-03-19";59547;505;505;1;604367
70338;1462652189664;"2016-05-07";56506;282;282;1;604407
8218;1458792116030;"2016-03-24";517;207;207;1;605118
70500;1458042017580;"2016-03-15";89920;885;885;1;605611
75142;1459010323504;"2016-03-26";1119;1541;1541;1;606007
52789;1460818188576;"2016-04-16";36978;1541;1541;1;606007
69914;1461693924246;"2016-04-26";58950;1541;1541;1;606007
36997;1456794740555;"2016-03-01";84710;495;495;1;606031
27348;1458473310831;"2016-03-20";84446;300;300;1;607450
18750;1463486452279;"2016-05-17";51030;410;410;1;607492
79984;1464249699022;"2016-05-26";55463;164;164;1;607629
3806;1459440169871;"2016-03-31";28165;261;261;1;607947
16234;1452604794017;"2016-01-12";22582;3083;3083;1;608009
25644;1454388773903;"2016-02-02";93706;1885;1885;1;608190
67532;1453881956792;"2016-01-27";67410;2020;2020;1;608222
60551;1458040476876;"2016-03-15";48723;2020;2020;1;608222
6451;1457270053980;"2016-03-06";10732;501;501;1;608749
58402;1464366028761;"2016-05-27";17002;205;205;1;609094
91346;1462695954236;"2016-05-08";3736;290;290;1;609331
27722;1461162390330;"2016-04-20";39309;662;662;1;609956
14090;1460299283028;"2016-04-10";27738;1468;1468;1;610044
5895;1462797084558;"2016-05-09";17230;1574;1574;1;610103
63725;1456654539798;"2016-02-28";34501;458;458;1;610339
46081;1461483247486;"2016-04-24";9602;399;798;2;610430
39671;1454822491880;"2016-02-07";30117;2195;2195;1;610791
39671;1454824694869;"2016-02-07";90042;2195;2195;1;610791
96366;1465047303109;"2016-06-04";5607;135;135;1;611368
90497;1457252723288;"2016-03-06";73038;367;367;1;611382
466;1453399746273;"2016-01-21";82645;300;300;1;611575
35425;1459065780887;"2016-03-27";7249;1053;1053;1;611616
68308;1462037216948;"2016-04-30";10499;1053;1053;1;611616
27457;1463067236916;"2016-05-12";65230;1053;1053;1;611616
79295;1455185603293;"2016-02-11";88524;228;228;1;611995
28202;1452150808246;"2016-01-07";17852;750;750;1;612342
30207;1455903124853;"2016-02-19";12079;750;750;1;612342
43969;1455245859016;"2016-02-12";27275;2135;2135;1;612604
20034;1459180328406;"2016-03-28";2113;1795;1795;1;612934
6813;1464771927901;"2016-06-01";46127;699;699;1;612937
60934;1458970885768;"2016-03-26";12128;1520;1520;1;612953
61077;1459826707170;"2016-04-05";37874;1333;1333;1;613637
87047;1464598660263;"2016-05-30";68219;6841;6841;1;613764
44780;1464238635281;"2016-05-26";36821;449;449;1;614049
86192;1456906762313;"2016-03-02";63538;1209;1209;1;614618
32841;1459962231329;"2016-04-06";61518;1209;1209;1;614618
32841;1459778145207;"2016-04-04";61518;1209;1209;1;614618
32841;1459671603828;"2016-04-03";61518;1209;1209;1;614618
32841;1459605773126;"2016-04-02";61518;1209;1209;1;614618
52653;1464064810710;"2016-05-24";69348;2120;2120;1;614696
8238;1458237438370;"2016-03-17";53703;714;714;1;614811
66502;1457689477561;"2016-03-11";43254;1783;1783;1;615225
91995;1462547210806;"2016-05-06";39633;1783;1783;1;615225
67292;1460534781257;"2016-04-13";6743;1201;1201;1;615258
77099;1460565029091;"2016-04-13";22869;186;186;1;615504
35857;1456862667197;"2016-03-01";94432;455;910;2;615596
43070;1460293528271;"2016-04-10";57966;1771;1771;1;615706
10089;1459487105214;"2016-04-01";17461;315;1260;4;615900
84366;1458989078930;"2016-03-26";32003;455;455;1;616213
28352;1463160400906;"2016-05-13";25401;873;873;1;617016
30992;1457265731976;"2016-03-06";6522;2504;2504;1;617132
61012;1454859348343;"2016-02-07";98687;1160;1160;1;617306
17831;1457633765281;"2016-03-10";65012;1160;1160;1;617306
65082;1458325427768;"2016-03-18";76680;1160;1160;1;617306
45965;1458880760326;"2016-03-25";94708;1160;1160;1;617306
69844;1464627071097;"2016-05-30";62336;1160;1160;1;617306
94372;1456848307549;"2016-03-01";6591;1113;1113;1;617353
16316;1462086484781;"2016-05-01";53993;296;296;1;617575
70324;1459765837835;"2016-04-04";10099;446;892;2;617631
55964;1453119283787;"2016-01-18";5305;391;391;1;617668
50209;1454001759123;"2016-01-28";46222;1675;1675;1;617761
48946;1453971257961;"2016-01-28";50130;1136;1136;1;617884
71290;1456738891370;"2016-02-29";60975;1136;1136;1;617884
14260;1457015500286;"2016-03-03";5770;1136;1136;1;617884
57024;1462823787593;"2016-05-09";88037;471;942;2;617994
80775;1461076018620;"2016-04-19";25350;226;226;1;618894
90096;1461680166376;"2016-04-26";93064;388;388;1;618939
91044;1464065831228;"2016-05-24";63321;1351;1351;1;619104
97505;1456992389978;"2016-03-03";8891;5221;5221;1;619156
88419;1456314108037;"2016-02-24";92883;362;362;1;619179
60110;1459960367644;"2016-04-06";69878;1296;1296;1;619441
15669;1453274376748;"2016-01-20";86387;1399;1399;1;619709
97303;1457177085522;"2016-03-05";24557;1399;1399;1;619709
76473;1460960778451;"2016-04-18";75480;1872;1872;1;620016
6688;1455442295420;"2016-02-14";61043;218;8502;39;620156
35300;1454308128745;"2016-02-01";89768;294;294;1;620597
46077;1455606365403;"2016-02-16";89076;294;294;1;620597
9940;1452508251451;"2016-01-11";68719;1783;1783;1;620618
39058;1462524901286;"2016-05-06";65424;1783;1783;1;620618
60274;1460442819391;"2016-04-12";22908;422;422;1;621003
67253;1462464539005;"2016-05-05";21518;422;422;1;621003
71464;1456818851850;"2016-03-01";95875;288;288;1;621023
3140;1462343839460;"2016-05-04";93292;572;572;1;621155
16266;1462556581890;"2016-05-06";68723;95;95;1;621201
24351;1461689370551;"2016-04-26";75419;534;534;1;621557
6251;1461070679623;"2016-04-19";72834;322;322;1;621960
63940;1463738020824;"2016-05-20";45171;709;709;1;622078
15262;1463987250805;"2016-05-23";72771;72;72;1;622112
42256;1464071889735;"2016-05-24";44230;413;413;1;622171
93946;1455468770460;"2016-02-14";22112;2702;2702;1;622304
42529;1462013483718;"2016-04-30";77488;197;394;2;622634
49700;1457875620439;"2016-03-13";1904;109;109;1;623048
19561;1460432106511;"2016-04-12";65821;302;302;1;623234
19561;1460437612100;"2016-04-12";26159;302;302;1;623234
11130;1463907812461;"2016-05-22";8195;413;413;1;623645
22780;1463328840952;"2016-05-15";86816;3236;3236;1;623743
8875;1461594008197;"2016-04-25";79905;1833;1833;1;623954
67857;1464815667396;"2016-06-02";43765;304;304;1;624104
95337;1464340835033;"2016-05-27";7788;180;180;1;624354
90498;1453417317731;"2016-01-22";4410;343;343;1;624835
52863;1452532991413;"2016-01-11";79175;111;111;1;625171
62005;1456930169999;"2016-03-02";31877;2817;2817;1;625234
14372;1460374693086;"2016-04-11";28991;465;465;1;625397
40599;1455811015992;"2016-02-18";68420;820;820;1;625433
9626;1458709890262;"2016-03-23";47546;1531;1531;1;625839
9774;1452326924218;"2016-01-09";32629;141;141;1;625857
65037;1462851852923;"2016-05-10";47787;440;440;1;625896
63366;1453314002273;"2016-01-20";64168;2135;2135;1;626012
95583;1461569788150;"2016-04-25";93396;2135;2135;1;626012
75431;1456662665074;"2016-02-28";44710;1992;1992;1;626442
10443;1459684417455;"2016-04-03";80354;194;194;1;626481
38569;1461930054675;"2016-04-29";46915;194;194;1;626481
80506;1459685674006;"2016-04-03";81258;357;357;1;626497
5976;1461052144034;"2016-04-19";65613;357;357;1;626497
62526;1452592977727;"2016-01-12";66564;873;873;1;626617
14242;1460531448612;"2016-04-13";94675;357;357;1;627073
33549;1463875222950;"2016-05-22";35382;425;425;1;627264
36636;1458808458650;"2016-03-24";10618;1574;1574;1;627450
38402;1456070939024;"2016-02-21";79929;719;719;1;627469
92921;1455356404705;"2016-02-13";68011;781;781;1;627759
82014;1462800961390;"2016-05-09";13433;781;781;1;627759
27555;1458021423898;"2016-03-15";87851;516;516;1;627848
92647;1457098715636;"2016-03-04";91919;100;100;1;627974
92647;1453736137599;"2016-01-25";91919;100;100;1;627974
48761;1455439876449;"2016-02-14";92358;100;100;1;627974
4470;1461899529077;"2016-04-29";57893;605;2420;4;628093
44064;1464623940365;"2016-05-30";83612;605;2420;4;628093
4833;1455346845919;"2016-02-13";76293;760;760;1;628145
40742;1463295731044;"2016-05-15";52217;560;560;1;628813
19078;1455875214261;"2016-02-19";72846;744;744;1;628904
39318;1462177530467;"2016-05-02";93127;910;910;1;629489
95104;1463733291841;"2016-05-20";63158;182;182;1;629575
5451;1458926876881;"2016-03-25";84376;288;288;1;629654
20612;1457100220607;"2016-03-04";46834;1698;1698;1;630246
11052;1459322008096;"2016-03-30";16430;1541;1541;1;630297
17573;1457879253503;"2016-03-13";39348;329;329;1;630825
31457;1454249105314;"2016-01-31";95094;360;360;1;631017
49626;1456466715568;"2016-02-26";97366;584;584;1;631166
57196;1455001300540;"2016-02-09";74887;1448;1448;1;631303
21735;1460313388952;"2016-04-10";53730;750;750;1;631387
49176;1459511916436;"2016-04-01";86458;849;849;1;631712
37839;1462121149618;"2016-05-01";66147;383;383;1;631867
78261;1452770076012;"2016-01-14";66493;596;596;1;632579
71767;1452609665313;"2016-01-12";87337;431;431;1;633105
40309;1456034881662;"2016-02-21";83949;976;976;1;633446
30080;1453992341614;"2016-01-28";76961;428;428;1;633809
14466;1458720401972;"2016-03-23";17455;428;428;1;633809
21902;1460037922150;"2016-04-07";67675;428;428;1;633809
27722;1461162889473;"2016-04-20";35137;428;428;1;633809
57989;1463039870476;"2016-05-12";50831;428;428;1;633809
35409;1463381438086;"2016-05-16";35789;428;428;1;633809
17247;1455253403861;"2016-02-12";88284;288;288;1;633987
92132;1465226568931;"2016-06-06";5576;2241;2241;1;634220
48307;1462894175407;"2016-05-10";37194;1746;1746;1;634474
51354;1458024490391;"2016-03-15";41963;3566;3566;1;634926
80902;1459335167928;"2016-03-30";61108;849;849;1;634971
82981;1463043797334;"2016-05-12";70923;124;124;1;635490
22712;1455006687069;"2016-02-09";42773;92;92;1;635803
22301;1461143751731;"2016-04-20";53874;1031;1031;1;636163
50721;1462439326997;"2016-05-05";50360;1031;1031;1;636163
90677;1464516662398;"2016-05-29";70609;410;410;1;636164
7284;1457948740622;"2016-03-14";27045;2647;2647;1;636642
56522;1460789356905;"2016-04-16";32625;220;220;1;637157
3709;1462447566768;"2016-05-05";91969;220;220;1;637157
5380;1453204119443;"2016-01-19";8022;815;815;1;637533
32379;1460359559286;"2016-04-11";22628;372;1488;4;637656
45724;1464673560732;"2016-05-31";58765;260;260;1;638132
32286;1459582549032;"2016-04-02";27859;541;541;1;638245
22142;1456926592010;"2016-03-02";88526;815;815;1;638282
47805;1455458474725;"2016-02-14";52164;360;360;1;638551
51939;1455266704849;"2016-02-12";97032;2435;2435;1;638580
20905;1454227728573;"2016-01-31";46404;437;437;1;638803
12145;1458030883253;"2016-03-15";5678;803;803;1;639001
36130;1454337392634;"2016-02-01";54015;803;803;1;639001
10317;1455902205764;"2016-02-19";12116;803;803;1;639001
95383;1460729471659;"2016-04-15";16757;803;803;1;639001
26838;1460793822594;"2016-04-16";42059;2557;2557;1;639029
58293;1459754593100;"2016-04-04";30562;1024;1024;1;639531
93876;1463936063390;"2016-05-22";13549;1024;1024;1;639531
7134;1457433987485;"2016-03-08";48432;254;254;1;639594
59495;1458561392502;"2016-03-21";56484;296;1184;4;640035
63768;1460365468922;"2016-04-11";45887;989;989;1;640156
43935;1462721148589;"2016-05-08";37365;989;989;1;640156
59705;1460015200338;"2016-04-07";96024;530;530;1;640197
73296;1463046045531;"2016-05-12";83513;307;307;1;640573
41350;1464192638325;"2016-05-25";85670;478;478;1;640664
80626;1452749670683;"2016-01-14";10361;750;750;1;640754
33705;1463807550338;"2016-05-21";24033;600;600;1;640843
55100;1454598376054;"2016-02-04";59626;512;512;1;640901
82428;1455082402856;"2016-02-10";89333;380;380;1;641033
10006;1456384974993;"2016-02-25";30168;380;380;1;641033
67311;1461145962525;"2016-04-20";68881;115;115;1;641050
94447;1462962966530;"2016-05-11";10263;209;209;1;641492
57448;1462136813089;"2016-05-02";98082;609;609;1;641641
53494;1463292989168;"2016-05-15";40407;187;187;1;641806
8014;1440071646677;"2015-08-20";77852;3566;3566;1;641947
72687;1451242573500;"2015-12-27";78408;452;452;1;641951
75562;1453812396572;"2016-01-26";58885;2241;2241;1;641971
38648;1463386285296;"2016-05-16";50738;271;271;1;642170
35501;1463809906490;"2016-05-21";62036;644;644;1;642215
65321;1457863497079;"2016-03-13";45490;537;537;1;642355
65321;1457864097038;"2016-03-13";16549;537;537;1;642355
31373;1461997464383;"2016-04-30";74331;224;224;1;642456
95641;1462645517200;"2016-05-07";80588;5367;5367;1;642562
44483;1463149555245;"2016-05-13";15095;904;904;1;642566
59986;1462355677209;"2016-05-04";21230;630;630;1;642590
37973;1457969289401;"2016-03-14";62664;1152;1152;1;642605
64772;1452925349461;"2016-01-16";17245;1820;1820;1;642688
71244;1456928065355;"2016-03-02";29098;1820;1820;1;642688
11654;1456932013181;"2016-03-02";49786;1820;1820;1;642688
76105;1464167772685;"2016-05-25";65949;105;105;1;643091
47885;1461141675202;"2016-04-20";22118;158;158;1;643176
46151;1459505115423;"2016-04-01";50677;324;324;1;643319
45832;1464618079951;"2016-05-30";84802;296;296;1;643408
98045;1464799527152;"2016-06-01";12035;588;588;1;643568
61212;1460296522806;"2016-04-10";91120;274;274;1;643620
67060;1461524873004;"2016-04-24";85332;274;274;1;643620
28088;1454585262527;"2016-02-04";2342;549;549;1;643785
57989;1463039870476;"2016-05-12";50831;150;150;1;644079
69587;1456473043757;"2016-02-26";92747;495;495;1;644378
36864;1463130815235;"2016-05-13";37470;584;2336;4;644714
97668;1459264626746;"2016-03-29";76604;1510;1510;1;645228
37856;1443694181206;"2015-10-01";47766;326;326;1;645341
77124;1461757704950;"2016-04-27";20240;592;592;1;645473
12846;1461596176678;"2016-04-25";93240;365;2555;7;645591
91467;1454247061857;"2016-01-31";42515;1261;1261;1;645601
39573;1460059051750;"2016-04-07";1244;1795;1795;1;645603
19149;1462811885364;"2016-05-09";66137;936;936;1;645793
89334;1462719981097;"2016-05-08";41214;1399;1399;1;645974
37704;1462637082775;"2016-05-07";20073;676;676;1;646010
70338;1462652189664;"2016-05-07";56506;495;495;1;646108
70333;1464080648814;"2016-05-24";36233;609;609;1;646187
14661;1460788340535;"2016-04-16";63805;76;304;4;646192
27348;1458473310831;"2016-03-20";84446;3984;3984;1;646229
15965;1446885412279;"2015-11-07";88267;2798;2798;1;646413
