"grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
9,1,"Black",1,0,1,0,1,1,0,1,1,NA,NA,1,1,0,30,15,1,1,1,914,341.96
11,0,"White",0,0,1,1,1,1,0,1,1,1,1,1,1,1,640,18,0,1,1,626,400.99
10,0,"White",0,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,270,20,1,1,0,261,642.41
11,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,275,25,1,1,0,2000,634.15
9,0,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,225,18,1,1,0,1375,514.67
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,250,24,1,1,0,1233,496.85
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,135,20,1,1,0,509,506.87
10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,350,30,1,1,0,899,451.55
10,1,"American Indian/Alaska Native",0,1,0,0,0,0,0,0,1,1,1,1,0,0,200,11,1,1,0,300,408.02
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,0,1,356,582.47
9,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,7,1,1,1,2004,519.69
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,500,14,1,1,0,1079,496.45
10,1,"Black",1,1,1,0,1,1,0,0,1,1,1,1,0,0,270,30,1,1,1,1202,402.25
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,636,639.16
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,210,23,1,1,0,2098,553.28
9,1,"Hispanic",1,0,1,0,0,0,0,0,1,0,0,0,1,0,250,30,1,1,1,NA,401.45
10,0,"White",0,1,1,0,1,1,0,1,1,1,0,1,1,0,275,20,1,1,0,1526,602.37
10,1,"White",1,0,1,1,1,1,0,1,1,1,1,1,1,0,330,22,1,1,0,2361,540.86
10,1,"White",1,1,0,0,1,1,0,1,1,0,0,1,1,0,350,20,1,1,0,899,533.8
10,0,"Hispanic",1,0,1,0,1,1,0,1,1,1,1,1,1,0,45,18,1,1,0,400,364.69
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,24,1,1,1,2532,426.65
10,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,0,1,1,0,250,20,1,1,1,539,468.39
11,1,"Hispanic",1,0,0,0,0,0,0,1,0,0,0,0,1,0,240,15,1,1,1,1408,473.84
10,0,"White",1,0,0,0,1,1,1,1,1,1,1,1,1,0,225,27,1,0,1,308,576.48
9,1,"White",1,0,1,0,1,0,0,1,1,1,1,1,1,0,450,NA,1,1,0,196,376.76
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,1,0,3009,533.02
11,0,"Asian",1,1,1,1,1,1,1,1,0,0,0,1,1,1,250,15,1,1,1,989,520.87
10,0,"Black",1,1,1,0,1,1,0,0,1,1,1,1,0,0,NA,NA,1,1,1,NA,325.45
10,0,"Hispanic",0,0,1,0,1,1,0,1,1,1,1,1,1,0,NA,35,0,1,1,626,362.23
10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,350,NA,1,1,0,1295,402.73
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,50,28,1,1,0,1375,611.11
10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,0,0,235,30,1,1,0,1828,584.15
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,30,1,1,0,2340,671.57
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,160,23,1,0,1,575,444.66
10,0,"More than one race",0,1,1,0,1,1,0,1,1,1,1,1,1,0,285,40,1,1,1,NA,438.81
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,425,30,1,1,0,2569,573.01
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,215,22,1,1,0,774,485.68
11,1,"Hispanic",1,1,1,0,0,1,0,1,1,1,1,1,1,0,264,30,1,1,0,2402,507.75
10,1,"Black",0,0,1,1,0,1,1,1,1,1,1,1,1,0,225,30,1,1,0,2041,515.53
9,0,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,0,0,180,21,1,1,1,991,569.01
9,0,"White",0,1,0,0,0,1,NA,1,1,1,1,1,1,0,NA,NA,1,1,0,1317,477.26
10,0,"Black",1,1,1,NA,1,NA,NA,NA,1,0,0,1,1,0,205,34,1,1,1,673,430.07
11,0,NA,NA,1,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,300,3,NA,1,0,889,293.67
10,1,"White",0,1,1,0,0,1,1,1,1,1,1,1,1,1,270,35,1,1,1,1734,591.44
10,0,"White",1,1,1,1,0,1,NA,1,1,1,1,1,1,0,450,25,1,1,0,2569,594.75
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,360,31,1,0,1,575,475.6
9,0,"American Indian/Alaska Native",1,1,1,0,1,1,0,1,1,0,0,1,1,0,225,28,1,1,1,3261,447.07
9,0,"White",0,1,0,0,0,1,0,0,1,1,1,1,0,1,364,25,1,1,0,1848,466.53
10,1,"Hispanic",1,1,1,NA,1,1,1,1,1,0,1,1,1,1,60,30,1,1,1,3261,590.16
10,1,"White",1,0,1,NA,1,NA,NA,NA,1,1,1,1,1,0,270,22,1,1,0,196,444.18
11,0,"Asian",1,1,0,0,1,1,0,1,0,0,0,0,1,1,250,26,1,1,1,1095,588.63
11,0,"Hispanic",0,1,1,NA,0,0,NA,1,0,0,0,0,1,1,275,33,NA,1,1,1763,513.96
10,1,"Hispanic",0,1,1,NA,1,1,NA,1,1,1,1,1,1,1,225,31,1,1,1,3000,448.91
10,0,"White",NA,1,0,0,0,0,0,0,1,NA,NA,1,0,1,500,30,NA,1,1,1276,594.83
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,32,1,1,1,2080,549.28
9,1,"More than one race",1,0,0,0,1,1,0,1,1,1,1,1,1,0,250,26,1,1,0,366,341.4
9,1,"Hispanic",0,1,1,0,0,1,0,1,0,0,0,1,0,0,NA,30,1,1,1,3164,448.67
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,NA,30,NA,1,0,887,481.86
10,1,"White",0,1,1,0,0,0,0,0,1,1,1,1,1,1,250,25,1,1,1,1723,585.19
10,0,"Asian",1,1,1,1,1,1,1,0,1,1,1,1,1,0,275,31,1,1,0,2340,593.4
10,1,"Hispanic",1,0,1,1,1,1,0,1,1,1,1,1,1,0,450,20,1,1,0,NA,487.71
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,1,0,3009,513.8
11,1,"Hispanic",1,0,1,0,0,1,0,0,1,1,1,1,1,0,30,NA,0,1,0,889,267.73
10,1,"More than one race",1,NA,1,0,1,1,0,0,1,1,1,1,1,1,60,20,1,1,0,1489,477.69
9,1,"Hispanic",0,1,0,0,0,0,0,1,1,0,0,0,1,0,NA,23,1,1,0,1079,379.8
11,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,NA,1,1,0,930,497.83
10,0,"White",1,1,1,0,1,1,0,1,0,1,0,0,1,1,450,25,1,1,0,987,592.84
9,1,"Black",0,0,1,0,1,NA,NA,NA,1,1,1,1,0,0,90,20,1,1,0,820,409.87
11,0,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,0,1,1,375,30,1,1,1,2646,464.63
10,0,"Hispanic",0,1,0,0,1,1,0,1,1,1,1,1,1,0,210,20,1,0,1,570,433.09
10,1,"White",0,1,NA,0,1,1,1,1,1,1,1,1,1,0,450,40,1,1,0,2183,535.73
10,0,"Hispanic",0,1,0,0,1,1,0,1,1,1,1,1,1,0,200,23,1,1,0,1064,484.01
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,35,1,1,0,1692,705.96
11,1,"Black",0,1,1,1,1,1,NA,1,1,1,1,1,0,0,240,20,1,1,1,1400,405.06
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,21,1,1,0,1526,561.14
10,0,NA,0,1,1,NA,0,1,0,NA,1,1,NA,1,1,0,300,25,1,1,0,1913,428.4
10,1,"Hispanic",0,0,1,1,1,0,0,1,1,0,0,0,1,0,225,29,1,1,1,3000,439.45
10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,1,250,25,1,1,0,362,559.16
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,30,1,1,0,1064,560.02
10,0,"More than one race",0,0,1,0,0,0,0,0,1,1,1,1,0,0,330,30,NA,1,1,626,337.12
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1680,468.87
10,0,"White",0,0,1,0,1,0,0,1,1,1,1,1,1,0,225,17,0,1,0,1250,477.65
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,NA,NA,NA,1,0,361,368.66
9,1,"More than one race",1,1,1,0,1,1,0,1,1,1,1,1,1,0,50,25,1,1,1,2004,360.4
9,0,"White",1,0,1,1,1,0,NA,0,1,1,0,1,1,0,NA,12,1,1,0,2361,328.86
10,0,"White",1,1,0,0,1,1,0,1,1,1,1,1,0,0,1080,23,1,1,1,1378,471.14
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,375,30,1,1,0,NA,503.66
10,1,"White",0,1,1,1,0,1,0,0,1,1,1,1,1,0,200,25,1,1,0,929,453.96
11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,30,1,1,0,507,556.3
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,200,28,1,1,0,1327,456.76
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,1382,568.53
11,1,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,200,25,1,0,1,398,396.64
10,1,"Hispanic",1,1,1,1,1,1,0,1,0,0,0,0,0,0,270,24,1,1,0,1273,473.28
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,180,20,1,1,0,389,538.58
11,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,0,0,250,15,1,1,0,316,508.32
9,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,175,30,1,1,1,2532,438.4
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,800,30,1,1,0,930,612.23
11,1,"Hispanic",1,1,1,1,1,1,0,0,1,1,1,1,1,0,300,28,1,1,1,3201,543.5
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,250,30,1,1,0,3009,566.31
10,1,"White",0,1,0,0,0,1,0,1,1,1,1,1,1,0,315,30,1,1,1,2255,370.42
10,0,"White",1,1,1,0,1,0,0,1,1,1,1,1,0,1,245,20,1,1,0,1380,536.28
10,1,"American Indian/Alaska Native",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,45,10,1,1,0,300,328.17
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,30,1,1,1,2966,511.42
10,1,"White",1,0,1,0,1,1,0,0,1,1,1,1,1,0,NA,NA,1,1,0,361,377.08
10,1,"Hispanic",0,NA,NA,0,1,1,0,1,1,0,0,0,0,0,420,NA,0,1,1,626,220.99
11,0,"White",1,1,1,0,1,1,1,0,1,1,1,1,1,1,350,30,1,1,0,1295,566.55
10,0,"White",NA,1,1,1,1,1,NA,1,1,NA,1,1,1,1,220,20,1,1,0,2098,643.76
11,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,900,20,1,1,0,1610,583.63
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,45,13,1,1,0,276,430.47
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,NA,15,1,1,0,389,495.4
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,1,0,762,421.65
10,1,"Black",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,26,1,1,1,1392,455.96
9,1,"White",1,0,1,1,1,1,1,1,1,1,1,1,1,0,200,25,1,1,0,NA,364.25
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,23,1,1,0,887,618.62
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,240,25,1,1,0,1897,625.73
10,0,"White",1,0,1,1,0,1,1,1,1,1,1,1,1,1,300,30,1,1,0,898,617.31
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,300,35,1,1,1,2255,648.52
10,1,"White",0,1,1,0,1,1,NA,1,1,1,1,1,1,0,250,20,1,1,0,762,503.42
10,1,"Hispanic",0,1,1,1,1,1,1,0,1,0,0,1,1,1,250,25,1,1,0,3004,533.24
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,25,1,1,0,1680,609.8
11,1,"Asian",0,1,1,0,0,1,1,1,1,0,0,1,1,0,90,15,1,1,1,1720,532.12
10,1,"Black",1,1,1,0,1,1,0,NA,1,1,0,1,1,0,270,22,1,1,0,1387,421.17
11,1,"Black",1,1,NA,NA,0,1,1,1,1,0,0,1,1,0,225,25,1,1,1,3000,475.52
11,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,225,20,1,1,0,434,514.99
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,240,20,1,1,0,1087,513.16
10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,45,18,1,1,0,316,269.57
9,1,"Hispanic",1,1,1,0,1,NA,NA,NA,1,0,0,1,1,0,315,20,1,1,0,1733,264.28
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,0,225,25,1,1,0,505,509.99
9,1,"Asian",0,1,1,1,1,1,1,1,1,0,0,1,1,0,45,30,1,0,1,570,469.91
10,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,1,250,25,1,1,1,1723,467.72
10,1,"White",1,0,NA,0,1,1,0,1,1,0,1,1,1,0,525,NA,1,1,0,NA,515.61
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,0,0,300,25,1,1,0,1233,472.88
10,1,"American Indian/Alaska Native",1,1,1,1,0,1,0,1,1,1,1,1,1,0,NA,NA,1,1,0,1375,548.8
9,0,"Hispanic",1,1,0,NA,1,0,NA,1,1,0,0,0,0,1,0,NA,1,1,0,1387,454.14
11,0,"Black",1,0,1,0,1,1,NA,1,1,1,1,1,1,0,180,NA,1,1,0,1913,435.63
11,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,350,25,1,1,0,712,577.43
10,1,"Hispanic",1,0,1,0,1,NA,0,1,1,1,1,1,1,0,90,12,1,1,0,1079,298.99
11,1,"Hispanic",1,1,0,0,1,1,NA,0,1,0,0,1,1,0,270,30,1,1,1,3201,549.36
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,30,1,1,0,996,497.51
11,1,"White",1,0,1,0,1,1,1,1,1,1,1,1,1,0,240,18,1,1,1,1378,515.37
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,30,1,1,1,2966,650.04
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,30,1,1,0,712,467.33
10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,25,1,1,1,1988,358.1
9,0,"Black",1,0,1,1,1,0,0,0,1,1,1,1,1,1,275,21,1,1,0,868,300.26
11,1,"Asian",1,1,0,0,1,0,0,1,0,0,0,0,1,0,240,34,1,1,1,989,637.62
10,1,"More than one race",1,0,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,1,0,505,536.53
9,1,"Hispanic",1,0,1,0,NA,1,0,1,1,1,1,1,0,0,NA,26,1,1,0,1101,369.7
11,0,"Hispanic",1,1,0,0,1,0,0,1,0,0,0,0,1,0,224,20,1,1,0,2710,533.82
11,0,"Hispanic",1,1,1,0,1,NA,NA,1,1,1,1,1,1,1,275,20,1,1,1,2532,507.05
10,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,900,20,1,1,1,1062,467.59
10,1,"White",0,1,1,0,1,1,0,1,0,0,0,1,1,0,200,16,1,1,0,774,448.99
10,0,"White",0,0,1,0,0,1,0,1,0,0,0,1,1,0,50,27,1,1,0,712,521.27
10,1,"White",0,0,0,0,0,1,0,1,1,1,1,1,1,1,150,30,1,1,0,632,536.53
10,1,"Native Hawaiian/Other Pacific Islander",1,1,1,0,1,1,0,0,1,1,0,1,1,0,250,30,1,1,0,2340,505.75
11,0,"Asian",1,1,1,0,0,1,1,1,1,0,0,0,1,1,336,25,1,1,1,3164,552.65
10,0,"White",1,1,0,0,0,1,0,1,1,1,1,1,1,0,NA,NA,1,1,0,1327,428.72
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,17,1,1,0,996,438.73
11,0,"White",1,1,1,1,1,1,0,0,1,1,1,1,1,0,225,30,1,1,0,1610,629.31
10,0,"Hispanic",0,0,1,0,1,1,0,1,1,0,0,1,1,0,50,26,1,1,1,2532,520.79
10,0,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,0,1,0,215,25,1,1,1,1574,507.76
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,400,25,1,1,0,930,626.08
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,360,25,1,1,0,1295,573.3
10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,25,1,1,0,362,529.61
11,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,28,1,1,0,505,511.1
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,28,1,1,0,1897,614.13
9,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,270,22,1,1,0,196,511.34
11,0,"White",1,0,1,0,1,NA,NA,NA,1,1,1,1,1,0,225,20,1,1,0,347,505.7
11,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,315,10,0,0,1,366,617.26
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,200,24,1,1,0,1680,593.08
10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,NA,30,1,1,0,NA,521.11
9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,820,432.87
10,0,"Hispanic",0,1,0,0,0,1,0,1,1,0,0,0,1,0,60,45,1,1,1,1763,534.45
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,58,30,1,1,1,3164,720.91
10,1,"White",1,1,1,0,0,1,1,0,1,1,1,1,1,0,225,25,1,1,0,1828,560.58
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,250,NA,1,1,0,1848,533.1
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,500,15,1,1,0,361,602.91
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,NA,1,1,0,636,538.43
10,1,"Hispanic",1,1,1,0,0,0,0,1,1,1,0,1,0,0,NA,25,1,1,0,362,438.81
11,1,"Asian",1,1,1,0,1,1,0,1,0,0,0,0,1,0,225,32,1,1,1,1095,657.1
10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,450,20,1,1,0,1750,569.01
9,0,"White",1,0,1,0,0,NA,NA,1,1,1,NA,1,1,1,NA,20,1,1,0,3004,514.04
10,1,"Hispanic",0,0,0,0,1,0,0,1,1,0,0,0,1,0,450,20,1,1,1,1062,442.33
10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,350,25,1,1,0,1295,573.49
10,1,"White",1,1,1,1,0,1,0,1,1,1,1,1,1,0,270,25,1,1,0,1680,501.9
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,0,1,356,552.25
11,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,330,NA,1,1,1,2149,328.9
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,20,1,1,0,774,549.28
9,0,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,1,1,0,300,20,1,1,1,1408,420.38
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,2748,630.18
10,0,"Hispanic",1,1,0,0,1,1,0,1,1,0,0,0,1,0,90,40,1,1,1,1763,472.17
10,1,"More than one race",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,15,1,0,1,915,687.08
10,0,"Black",1,1,1,0,0,1,0,1,1,1,1,1,1,0,250,25,1,1,1,1392,385.9
10,1,"White",0,0,1,0,1,1,1,1,1,1,1,1,1,0,330,NA,1,1,1,NA,343.89
10,0,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,210,23,1,1,0,774,560.83
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,225,25,1,1,0,632,627.12
9,1,"Black",1,0,1,0,1,1,0,1,1,1,1,1,1,0,180,20,1,1,1,1110,371.87
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,28,1,1,1,1392,396.55
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,929,422.21
10,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,16,1,1,0,996,363.77
10,0,"American Indian/Alaska Native",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,225,12,1,1,0,300,455.65
9,0,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,225,NA,1,1,0,247,425.54
10,0,"Hispanic",NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,450,26,NA,1,0,2569,466.93
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,50,19,1,1,0,507,557.97
10,1,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,225,25,1,1,0,2748,640.75
11,0,"White",0,1,1,0,0,1,0,0,1,1,1,1,1,0,300,30,1,1,1,3138,607.54
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,25,1,1,0,632,683.32
10,1,"White",1,0,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,1,0,149,501.1
10,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,225,15,1,1,0,149,569.33
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,215,20,1,1,0,774,434.24
10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,250,75,1,1,0,1375,601.3
10,1,"Hispanic",0,1,0,0,1,1,0,1,0,0,0,1,0,0,54,28,1,1,0,227,475.6
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,450,25,1,1,1,1720,662.71
10,1,"Black",1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,0,364,30,1,1,1,1392,588.64
10,1,"Hispanic",0,1,1,0,0,1,0,0,1,0,1,0,1,1,90,25,1,1,0,1489,593.21
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,225,21,1,1,0,612,655.18
10,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,0,1,1,1,250,40,1,1,1,3592,653.97
10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,275,25,1,1,0,1327,576.69
10,0,"Hispanic",1,1,1,0,0,1,0,1,1,1,1,1,1,0,300,36,NA,1,0,1900,472.97
10,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,270,23,1,1,0,196,468.15
11,0,"Hispanic",1,1,0,0,0,0,0,1,1,1,0,0,0,0,250,36,1,1,1,1763,497.36
11,1,"Hispanic",0,1,0,0,1,0,0,1,1,1,1,1,1,0,50,11,1,1,0,400,484.26
11,0,"Hispanic",1,1,1,NA,1,1,NA,NA,1,1,0,1,1,0,250,31,1,1,1,2646,565.75
11,1,"Asian",0,1,1,0,1,1,0,1,1,0,0,1,1,0,245,38,1,1,1,1095,591.04
9,1,"Hispanic",0,1,1,NA,1,1,0,1,1,0,0,0,1,1,225,16,1,1,1,991,386.94
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,1200,11,1,1,0,361,530.48
11,0,"White",0,1,0,0,0,1,0,0,1,1,0,1,0,1,NA,24,1,1,0,987,574.89
10,0,"White",1,0,1,NA,0,1,NA,1,1,1,1,1,1,0,225,25,1,1,0,358,612.7
11,1,"White",0,1,0,NA,1,0,NA,1,1,1,1,1,1,0,330,30,1,1,0,1733,489.87
11,1,"White",0,0,1,0,0,0,0,1,1,1,1,1,1,1,NA,NA,1,1,1,1720,675.78
10,0,"White",1,1,0,0,1,1,0,1,1,1,1,1,0,0,250,30,1,1,0,2340,424.91
9,1,"White",1,1,1,0,1,1,1,1,1,1,1,NA,1,1,336,14,1,1,0,247,343.73
10,1,"Black",0,0,1,0,1,1,NA,1,1,1,1,1,1,0,150,20,0,1,0,100,451.15
10,0,"White",0,1,1,0,1,0,0,1,1,1,1,1,1,1,200,15,1,1,0,846,568.3
9,1,"Hispanic",1,1,NA,NA,0,1,NA,1,0,0,0,0,1,0,225,32,1,1,1,NA,285.45
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,250,20,1,1,0,854,450.88
10,1,"White",1,0,1,0,0,0,0,0,1,1,1,1,0,0,205,16,1,1,0,434,450.75
10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,245,20,1,1,0,2878,632.97
10,0,"White",1,1,1,1,1,1,NA,1,1,NA,NA,1,1,0,300,20,1,1,0,362,505.06
11,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,20,1,0,1,356,520.39
10,1,"Asian",1,1,1,1,1,1,1,1,0,0,0,0,1,0,250,30,1,1,1,NA,521.94
9,1,"Black",0,0,0,0,0,NA,0,0,1,0,0,0,0,1,46,NA,1,1,0,1347,202.95
10,0,"White",0,0,1,0,0,1,0,0,1,1,1,1,1,0,225,20,1,1,0,1347,436.66
9,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,45,1,1,1,3138,382.69
10,1,"Hispanic",0,NA,1,0,1,1,0,1,1,1,1,1,0,0,NA,38,1,1,0,196,444.34
9,0,"White",0,1,1,1,0,1,1,1,1,1,1,1,1,0,250,13,1,1,0,149,506.17
10,1,"Black",1,0,1,0,1,1,0,1,1,1,1,1,1,0,275,18,1,1,0,421,328.17
10,1,"White",1,1,1,0,1,1,1,0,1,1,1,1,1,0,900,38,1,1,0,2878,572.6
10,0,"White",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,30,NA,1,0,1382,373.59
10,1,"Hispanic",1,0,1,0,1,1,0,0,1,1,1,1,0,0,450,16,1,1,0,1250,270.21
10,0,"White",1,0,1,0,0,1,0,NA,1,1,1,1,0,1,600,30,1,1,0,1079,547.96
11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,215,20,1,1,0,774,523.3
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,20,0,1,1,502,418.6
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,435,20,1,1,0,1317,477.26
10,0,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,1,1,0,46,23,1,1,1,1408,495.93
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,NA,30,1,1,1,1202,523.65
11,1,"Hispanic",0,1,1,0,1,NA,NA,NA,1,0,0,1,1,1,420,17,1,1,1,673,513.28
10,1,"Native Hawaiian/Other Pacific Islander",0,1,1,0,1,1,0,1,1,0,0,1,NA,0,275,18,1,1,0,1347,574.93
